EmployeeID,Name,Age,Gender,Department,City,Salary,Experience,PerformanceScore,JoinDate,Sales,Bonus
13674,Employee_3673,37.0,F,Marketing,Bangalore,119325.0,3,3.16,2025-04-17,2781,19961
13675,Employee_3674,24.0,M,Sales,Delhi,70420.0,15,2.0,2023-11-16,79948,19916
13676,Employee_3675,45.0,F,IT,Bangalore,114758.0,6,2.33,2024-06-20,51141,21601
13677,Employee_3676,41.0,F,IT,Hyderabad,129381.0,11,4.86,2024-02-16,98090,24321
13678,Employee_3677,57.0,M,HR,,90671.0,2,1.96,2025-06-24,62277,3029
13679,Employee_3678,58.0,M,Sales,,40773.0,16,4.61,2026-03-25,57704,10335
13680,Employee_3679,21.0,M,Finance,Mumbai,132596.0,8,3.32,2024-06-16,32485,23342
13681,Employee_3680,45.0,F,Finance,Chennai,51447.0,7,,2024-05-16,55351,6418
13682,Employee_3681,56.0,M,Operations,Mumbai,29033.0,5,2.87,2026-03-23,27654,7190
13683,Employee_3682,37.0,F,Sales,Bangalore,80852.0,14,4.79,2025-07-02,34145,16658
13684,Employee_3683,44.0,M,Finance,Hyderabad,45497.0,9,2.67,2025-12-27,52529,12935
13685,Employee_3684,22.0,M,HR,Mumbai,104714.0,5,4.45,2025-11-30,47378,12782
13686,Employee_3685,60.0,F,Marketing,Delhi,97082.0,14,2.03,2024-06-10,17665,15580
13687,Employee_3686,35.0,M,IT,Mumbai,98932.0,13,3.28,2026-04-07,63475,12990
13688,Employee_3687,52.0,M,Sales,Hyderabad,45978.0,18,4.38,2024-12-11,79462,10939
13689,Employee_3688,59.0,M,IT,Bangalore,133867.0,12,4.68,2025-01-19,85839,5819
13690,Employee_3689,26.0,M,Marketing,Delhi,37882.0,13,2.94,2025-08-13,48802,6919
13691,Employee_3690,21.0,M,Sales,Chennai,41945.0,2,,2023-04-22,78892,3810
13692,Employee_3691,43.0,F,Marketing,Chennai,112320.0,3,1.01,2024-04-07,40752,4415
13693,Employee_3692,59.0,F,Finance,Chennai,81485.0,13,2.01,2023-02-21,37362,23336
13694,Employee_3693,37.0,M,Finance,Delhi,93850.0,13,2.11,2023-09-12,51990,22817
13695,Employee_3694,54.0,F,Finance,Chennai,143648.0,7,1.37,2026-03-27,48126,2716
13696,Employee_3695,49.0,F,Marketing,Mumbai,84870.0,9,2.12,2023-10-27,79160,1289
13697,Employee_3696,29.0,F,Marketing,Delhi,43595.0,8,2.28,2025-08-15,40338,5697
13698,Employee_3697,33.0,M,Marketing,Delhi,109291.0,13,4.88,2024-03-02,94004,16331
13699,Employee_3698,26.0,M,IT,Delhi,,7,3.67,2025-09-16,97464,16775
13700,Employee_3699,26.0,M,Marketing,Pune,89038.0,10,2.7,2023-11-03,91326,1609
13701,Employee_3700,40.0,F,Finance,Bangalore,81126.0,9,4.95,2023-04-09,22114,3353
13702,Employee_3701,23.0,F,HR,Pune,136231.0,17,1.61,2023-05-01,95630,17919
13703,Employee_3702,37.0,M,Marketing,Pune,121134.0,3,2.9,2025-11-19,3120,20675
13704,Employee_3703,32.0,M,HR,Pune,60449.0,3,3.59,2023-08-18,1785,21141
13705,Employee_3704,21.0,F,Finance,Bangalore,,11,1.22,2024-10-12,57925,9948
13706,Employee_3705,37.0,F,Marketing,Pune,135265.0,17,3.87,2025-11-20,67473,16985
13707,Employee_3706,23.0,M,IT,Chennai,43639.0,7,1.4,2026-03-31,30969,8157
13708,Employee_3707,46.0,F,IT,Delhi,70370.0,2,1.56,2026-03-25,66236,4849
13709,Employee_3708,35.0,F,HR,Delhi,121559.0,17,1.64,2024-09-20,94823,9069
13710,Employee_3709,56.0,F,Operations,Mumbai,99628.0,6,4.72,2026-04-29,17297,9545
13711,Employee_3710,52.0,F,IT,Hyderabad,96918.0,0,3.73,2026-04-14,23816,22214
13712,Employee_3711,52.0,F,IT,Chennai,67710.0,12,3.62,2025-08-05,71070,13083
13713,Employee_3712,24.0,F,IT,Bangalore,79051.0,2,3.22,2024-05-31,10529,5330
13714,Employee_3713,38.0,F,Finance,Hyderabad,85639.0,2,2.17,2025-04-24,23013,6229
13715,Employee_3714,39.0,M,IT,Delhi,28159.0,14,3.48,2025-04-12,31089,3995
13716,Employee_3715,55.0,M,Sales,Pune,96192.0,20,2.64,2025-03-30,7171,14324
13717,Employee_3716,60.0,F,Marketing,Mumbai,91988.0,18,1.58,2025-03-21,42229,12900
13718,Employee_3717,34.0,F,IT,Mumbai,132739.0,3,3.76,2025-01-31,18874,24354
13719,Employee_3718,53.0,F,Operations,Delhi,43706.0,12,1.52,2023-11-15,39809,3214
13720,Employee_3719,34.0,M,Operations,Chennai,34862.0,12,1.76,2023-04-21,60465,13340
13721,Employee_3720,54.0,M,IT,Hyderabad,35219.0,14,4.27,2025-03-17,60024,17659
13722,Employee_3721,24.0,F,IT,Mumbai,114017.0,18,3.64,2025-11-06,22153,15687
13723,Employee_3722,44.0,M,Sales,Delhi,59536.0,15,3.52,2026-05-28,29429,23537
13724,Employee_3723,49.0,F,IT,Chennai,96632.0,6,2.67,2024-05-01,58753,7553
13725,Employee_3724,39.0,F,IT,Delhi,128489.0,2,2.59,2025-03-21,7641,9338
13726,Employee_3725,26.0,F,Marketing,Delhi,102391.0,19,3.76,2024-05-31,43401,20932
13727,Employee_3726,53.0,F,Operations,Chennai,87886.0,1,3.96,2026-02-26,90075,7972
13728,Employee_3727,60.0,F,Sales,Chennai,133798.0,17,3.04,2025-04-14,26367,18235
13729,Employee_3728,39.0,F,Operations,Chennai,104996.0,10,4.88,2024-09-15,22726,21907
13730,Employee_3729,21.0,F,Sales,Delhi,58937.0,0,4.82,2025-11-13,5677,9679
13731,Employee_3730,25.0,M,Operations,Mumbai,46094.0,15,2.65,2026-03-01,6139,18937
13732,Employee_3731,47.0,F,IT,Bangalore,129894.0,16,4.28,2024-07-09,58766,19145
13733,Employee_3732,36.0,M,Operations,Bangalore,140074.0,15,3.17,2024-05-11,25696,12375
13734,Employee_3733,26.0,F,Operations,Delhi,142118.0,9,3.05,2025-06-06,52372,9775
13735,Employee_3734,60.0,F,Sales,Delhi,52924.0,16,1.22,2024-01-17,87049,24183
13736,Employee_3735,33.0,M,HR,Mumbai,108325.0,2,3.3,2023-08-04,77693,5310
13737,Employee_3736,55.0,M,Sales,Chennai,25123.0,17,4.6,2025-01-25,58414,16327
13738,Employee_3737,39.0,F,Sales,Delhi,78149.0,18,4.12,2024-06-26,13832,21989
13739,Employee_3738,32.0,M,Sales,Pune,138930.0,13,4.15,2025-07-04,74741,9702
13740,Employee_3739,36.0,F,Finance,Chennai,96445.0,20,1.64,2025-10-31,6425,4813
13741,Employee_3740,30.0,F,Finance,Delhi,56854.0,1,2.43,2023-03-23,4900,14516
13742,Employee_3741,45.0,M,Finance,Pune,85796.0,11,1.93,2025-09-20,78347,15746
13743,Employee_3742,40.0,M,Sales,Hyderabad,94432.0,10,2.26,2026-03-25,74998,6891
13744,Employee_3743,51.0,M,HR,Mumbai,83968.0,16,3.32,2023-06-15,30134,7888
13745,Employee_3744,24.0,M,Sales,Pune,65834.0,5,2.46,2023-07-27,83442,23578
13746,Employee_3745,43.0,F,IT,Delhi,132677.0,18,3.24,2023-01-24,3817,4202
13747,Employee_3746,22.0,M,HR,Bangalore,42111.0,12,2.75,2025-03-17,71486,17726
13748,Employee_3747,42.0,M,Finance,Delhi,97575.0,6,2.15,2025-06-05,36607,8745
13749,Employee_3748,57.0,M,Operations,Bangalore,135380.0,10,1.38,2024-11-21,90809,2423
13750,Employee_3749,28.0,M,Operations,Mumbai,49099.0,6,4.57,2023-11-28,74027,15537
13751,Employee_3750,27.0,M,Marketing,Mumbai,94206.0,12,1.05,2025-09-28,74550,13059
13752,Employee_3751,34.0,F,HR,Chennai,75293.0,12,1.01,2023-08-29,8691,13587
13753,Employee_3752,23.0,F,Finance,Chennai,133871.0,20,4.31,2025-04-15,66978,21941
13754,Employee_3753,36.0,M,HR,Bangalore,143719.0,0,4.99,2023-06-30,23778,15251
13755,Employee_3754,39.0,M,HR,Bangalore,40029.0,18,3.91,2026-01-11,58154,10107
13756,Employee_3755,38.0,F,Operations,Mumbai,56811.0,18,1.06,2023-03-31,97415,7647
13757,Employee_3756,36.0,M,Sales,Pune,40793.0,14,1.91,2024-03-14,93195,2911
13758,Employee_3757,,F,IT,Bangalore,131854.0,13,4.89,2024-06-26,49788,2339
13759,Employee_3758,53.0,F,Marketing,Bangalore,73106.0,2,4.23,2023-07-12,94039,19630
13760,Employee_3759,32.0,M,Finance,Pune,110662.0,20,3.27,2024-05-02,10413,15764
13761,Employee_3760,31.0,F,HR,Chennai,109764.0,19,1.95,2024-09-03,78177,7446
13762,Employee_3761,,M,Marketing,Chennai,109131.0,3,1.06,2026-01-17,44400,17292
13763,Employee_3762,47.0,M,HR,Bangalore,25972.0,6,1.08,2025-08-12,30899,20335
13764,Employee_3763,32.0,F,Operations,Chennai,25360.0,0,3.45,2026-02-20,93474,17881
13765,Employee_3764,37.0,F,IT,Chennai,27632.0,18,1.09,2025-12-06,46463,12140
13766,Employee_3765,26.0,M,Operations,Hyderabad,60958.0,2,4.97,2023-05-26,1894,18174
13767,Employee_3766,53.0,F,Marketing,Chennai,128252.0,19,1.73,2025-10-23,36021,13392
13768,Employee_3767,25.0,M,Finance,Mumbai,105882.0,14,3.84,2023-11-23,96472,9201
13769,Employee_3768,48.0,F,HR,Delhi,138858.0,12,1.62,2025-09-14,97296,16984
13770,Employee_3769,34.0,F,IT,Bangalore,43008.0,13,3.16,2026-01-09,89777,20482
13771,Employee_3770,25.0,M,Operations,Bangalore,102656.0,6,,2023-06-02,47442,3816
13772,Employee_3771,53.0,M,Marketing,Mumbai,55283.0,0,4.07,2024-02-06,95302,1326
13773,Employee_3772,39.0,M,Operations,Delhi,75908.0,12,3.34,2025-03-30,87555,18266
13774,Employee_3773,42.0,F,HR,Delhi,32818.0,3,1.34,2024-05-02,28791,19055
13775,Employee_3774,25.0,M,HR,Mumbai,95655.0,11,4.39,2023-03-08,90728,6002
13776,Employee_3775,22.0,M,Finance,Pune,55579.0,6,3.19,2023-03-30,95716,19558
13777,Employee_3776,50.0,F,IT,Pune,80178.0,1,4.69,2026-03-04,44520,6235
13778,Employee_3777,59.0,F,Sales,Delhi,82584.0,16,4.67,2023-07-21,30899,1923
13779,Employee_3778,24.0,M,Operations,Pune,90020.0,0,4.68,2024-03-03,48802,17161
13780,Employee_3779,53.0,M,HR,Pune,136257.0,13,1.31,2025-07-28,79107,21650
13781,Employee_3780,33.0,M,Marketing,Pune,138204.0,20,1.48,2026-04-17,1371,15547
13782,Employee_3781,40.0,M,Operations,Delhi,120373.0,0,4.95,2023-12-05,31193,14801
13783,Employee_3782,27.0,F,Finance,Pune,146663.0,2,2.95,2023-03-20,61747,3824
13784,Employee_3783,35.0,F,Finance,Bangalore,25975.0,10,1.95,2024-01-13,81922,22491
13785,Employee_3784,43.0,M,HR,Hyderabad,88479.0,6,4.08,2023-06-14,15464,24253
13786,Employee_3785,34.0,M,HR,Delhi,41265.0,8,2.06,2025-01-18,84323,23104
13787,Employee_3786,43.0,M,HR,Mumbai,88518.0,2,3.91,2025-07-25,87522,10345
13788,Employee_3787,39.0,F,Sales,Pune,29318.0,0,4.35,2023-06-04,50025,3070
13789,Employee_3788,49.0,M,HR,Chennai,145611.0,18,4.14,2026-02-20,95187,24730
13790,Employee_3789,40.0,M,Operations,Delhi,60081.0,1,2.1,2026-05-10,87593,7544
13791,Employee_3790,49.0,F,Operations,Mumbai,83649.0,20,2.61,2025-11-29,30872,5600
13792,Employee_3791,44.0,F,IT,Hyderabad,140475.0,4,2.65,2023-06-18,77248,1920
13793,Employee_3792,38.0,M,Marketing,Bangalore,142116.0,16,2.97,2025-12-29,65997,7091
13794,Employee_3793,30.0,M,HR,Mumbai,132051.0,18,1.67,2025-03-02,83927,20866
13795,Employee_3794,28.0,F,Operations,Pune,68069.0,4,2.81,2025-09-29,94458,14843
13796,Employee_3795,46.0,M,Operations,Chennai,138352.0,20,3.04,2023-12-20,1667,23856
13797,Employee_3796,49.0,M,Operations,Pune,103670.0,13,3.13,2023-11-24,17325,15806
13798,Employee_3797,30.0,F,Sales,Mumbai,129968.0,9,4.28,2024-05-12,67982,18827
13799,Employee_3798,37.0,F,Marketing,Delhi,136686.0,20,3.07,2023-12-11,16890,13699
13800,Employee_3799,22.0,F,Finance,Chennai,101377.0,6,1.92,2024-10-04,27483,3801
13801,Employee_3800,26.0,M,Operations,Chennai,116671.0,7,3.65,2025-02-27,93479,19159
13802,Employee_3801,25.0,F,HR,Mumbai,37427.0,7,4.19,2024-01-12,93217,9220
13803,Employee_3802,48.0,F,Operations,Hyderabad,65251.0,6,2.28,2024-03-09,39085,19676
13804,Employee_3803,25.0,M,Marketing,Hyderabad,124667.0,12,3.58,2024-05-15,42000,4703
13805,Employee_3804,38.0,M,Finance,Pune,127263.0,13,1.59,2026-01-13,14025,1825
13806,Employee_3805,46.0,F,Sales,Mumbai,50165.0,18,2.37,2024-06-04,30940,15197
13807,Employee_3806,40.0,F,IT,Chennai,92285.0,10,,2024-07-15,89299,8711
13808,Employee_3807,47.0,M,HR,Mumbai,146359.0,1,4.65,2024-05-27,25701,17011
13809,Employee_3808,32.0,M,IT,Chennai,,16,3.3,2024-05-30,83697,21125
13810,Employee_3809,27.0,F,Sales,Pune,89927.0,5,3.81,2024-05-11,42795,21836
13811,Employee_3810,23.0,F,Marketing,Delhi,98170.0,8,4.42,2024-08-24,91990,19643
13812,Employee_3811,30.0,M,Marketing,Delhi,101150.0,18,4.83,2025-10-11,14115,18546
13813,Employee_3812,54.0,F,Sales,Mumbai,49866.0,4,2.96,2026-03-31,40038,4439
13814,Employee_3813,,M,Operations,Chennai,35282.0,8,3.25,2024-10-28,57433,16982
13815,Employee_3814,55.0,F,Sales,Delhi,45319.0,6,2.66,2023-12-31,47999,3533
13816,Employee_3815,,M,HR,Chennai,61726.0,3,1.29,2025-08-24,75564,6612
13817,Employee_3816,22.0,M,Finance,Pune,40412.0,17,2.69,2023-12-30,42484,10551
13818,Employee_3817,44.0,F,IT,Mumbai,127163.0,17,4.16,2023-04-18,8688,8930
13819,Employee_3818,30.0,F,IT,Chennai,98586.0,19,4.22,2025-11-03,24255,19609
13820,Employee_3819,58.0,M,Marketing,Mumbai,149135.0,16,4.57,2025-11-12,80747,4672
13821,Employee_3820,42.0,F,Operations,Chennai,,3,1.21,2024-09-14,83088,3160
13822,Employee_3821,46.0,F,Marketing,Hyderabad,49583.0,15,3.11,2023-11-17,47617,2797
13823,Employee_3822,59.0,F,HR,Hyderabad,108577.0,4,1.43,2024-05-24,43108,12171
13824,Employee_3823,47.0,M,Sales,Chennai,86922.0,8,1.8,2024-11-02,42259,16190
13825,Employee_3824,49.0,F,IT,Pune,31185.0,1,4.6,2025-11-30,78049,2244
13826,Employee_3825,58.0,F,HR,Mumbai,111348.0,1,2.99,2023-10-31,71569,24453
13827,Employee_3826,40.0,M,Marketing,Bangalore,116368.0,3,4.03,2025-08-26,67057,8893
13828,Employee_3827,47.0,F,Marketing,Chennai,81389.0,19,1.26,2023-12-31,97360,21792
13829,Employee_3828,40.0,F,IT,Chennai,42423.0,19,2.67,2025-01-07,79792,2930
13830,Employee_3829,39.0,M,Marketing,Hyderabad,76268.0,16,3.7,2025-09-15,27293,16705
13831,Employee_3830,40.0,M,Operations,Delhi,137692.0,19,1.53,2025-10-17,31607,19902
13832,Employee_3831,55.0,F,Marketing,Hyderabad,66644.0,20,2.3,2023-06-01,13793,1047
13833,Employee_3832,22.0,F,Finance,Mumbai,61786.0,18,1.26,2023-09-16,91413,1133
13834,Employee_3833,50.0,M,Sales,Hyderabad,120201.0,2,3.61,2024-12-07,37069,15854
13835,Employee_3834,54.0,M,Marketing,Bangalore,100525.0,4,4.88,2023-08-11,87079,23059
13836,Employee_3835,42.0,F,Finance,Pune,147234.0,9,4.31,2023-08-18,28213,12238
13837,Employee_3836,23.0,F,HR,Bangalore,108744.0,5,4.9,2024-03-14,19663,3364
13838,Employee_3837,26.0,F,Marketing,Pune,143222.0,2,4.38,2023-05-30,43582,4509
13839,Employee_3838,35.0,M,Operations,Bangalore,113590.0,16,4.42,2025-06-28,65694,11325
13840,Employee_3839,47.0,F,HR,Hyderabad,55477.0,9,3.31,2025-09-04,95526,14359
13841,Employee_3840,30.0,M,Marketing,Bangalore,120910.0,11,3.07,2026-03-05,35449,24537
13842,Employee_3841,29.0,M,IT,Hyderabad,147942.0,0,2.63,2024-09-26,14116,21478
13843,Employee_3842,53.0,M,Finance,Hyderabad,131756.0,17,4.27,2024-02-03,99395,19921
13844,Employee_3843,52.0,F,Finance,Mumbai,28571.0,18,1.73,2024-09-13,4706,8996
13845,Employee_3844,26.0,F,IT,Hyderabad,44576.0,19,1.22,2023-05-23,17147,23368
13846,Employee_3845,56.0,F,Sales,Delhi,,3,4.79,2025-08-05,21543,3471
13847,Employee_3846,22.0,M,Operations,Bangalore,87703.0,14,1.02,2025-12-29,9895,3434
13848,Employee_3847,49.0,F,Finance,Chennai,34680.0,8,4.91,2023-02-23,63058,22405
13849,Employee_3848,24.0,M,HR,Chennai,50706.0,5,3.92,2025-04-23,23412,5335
13850,Employee_3849,21.0,M,Operations,Chennai,104854.0,11,2.31,2025-07-26,34014,17023
13851,Employee_3850,39.0,M,Finance,Delhi,111195.0,17,3.79,2024-07-05,14251,20906
13852,Employee_3851,46.0,M,Sales,Hyderabad,89527.0,14,4.27,2025-11-16,6109,19689
13853,Employee_3852,45.0,M,HR,Bangalore,140042.0,18,1.98,2023-10-26,25632,22671
13854,Employee_3853,,M,Operations,Pune,95565.0,8,4.08,2024-11-22,96276,14502
13855,Employee_3854,35.0,F,HR,Pune,73436.0,12,4.22,2024-07-11,13151,18047
13856,Employee_3855,42.0,M,IT,Mumbai,27774.0,15,2.0,2024-03-20,47165,23065
13857,Employee_3856,41.0,F,Marketing,Delhi,41972.0,12,1.17,2023-04-08,56276,8443
13858,Employee_3857,42.0,M,IT,Bangalore,39048.0,0,1.82,2026-02-23,96269,23328
13859,Employee_3858,56.0,F,Operations,Hyderabad,123908.0,17,1.8,2023-02-27,7325,12246
13860,Employee_3859,54.0,F,Marketing,Chennai,133724.0,2,1.26,2023-06-26,89227,16665
13861,Employee_3860,50.0,F,IT,Delhi,131669.0,16,3.9,2024-12-19,95964,8774
13862,Employee_3861,45.0,F,Marketing,Delhi,105225.0,4,2.52,2024-10-27,76586,22233
13863,Employee_3862,48.0,M,Finance,Bangalore,107273.0,5,4.54,2025-11-16,2912,5200
13864,Employee_3863,21.0,M,HR,Hyderabad,106550.0,20,2.01,2023-11-19,37989,24481
13865,Employee_3864,24.0,M,Marketing,Mumbai,112354.0,16,2.81,2024-11-05,8374,6022
13866,Employee_3865,27.0,M,Finance,Hyderabad,123737.0,16,3.56,2025-04-25,34034,20876
13867,Employee_3866,29.0,F,Sales,,101680.0,0,4.51,2023-03-31,86402,15186
13868,Employee_3867,56.0,F,IT,Mumbai,121537.0,6,3.1,2023-05-11,47678,22852
13869,Employee_3868,39.0,F,Sales,Chennai,82602.0,15,2.49,2025-11-18,92792,8939
13870,Employee_3869,21.0,M,Operations,Chennai,91403.0,4,4.47,2024-10-23,94305,10145
13871,Employee_3870,30.0,F,Finance,Bangalore,52182.0,15,2.24,2026-01-14,51683,2673
13872,Employee_3871,56.0,M,Sales,Hyderabad,104876.0,3,1.32,2023-02-27,11198,18726
13873,Employee_3872,29.0,F,Sales,Mumbai,102373.0,10,2.78,2025-12-16,95817,11296
13874,Employee_3873,52.0,F,Finance,Bangalore,72059.0,13,4.14,2025-09-20,71100,9431
13875,Employee_3874,52.0,F,HR,Mumbai,33787.0,12,1.12,2025-11-14,37996,23954
13876,Employee_3875,26.0,F,Marketing,Delhi,145452.0,7,3.34,2023-07-09,61794,11816
13877,Employee_3876,58.0,F,Operations,Pune,25393.0,20,3.38,2025-08-16,8155,4049
13878,Employee_3877,37.0,M,Operations,Pune,86775.0,19,4.71,2023-03-17,48952,7283
13879,Employee_3878,30.0,F,IT,Mumbai,84454.0,14,2.15,2024-01-06,99621,21631
13880,Employee_3879,47.0,M,Marketing,Bangalore,37056.0,17,2.12,2025-06-17,59944,7574
13881,Employee_3880,55.0,M,IT,Chennai,86483.0,6,2.76,2025-04-30,67246,6331
13882,Employee_3881,41.0,M,Operations,Hyderabad,133696.0,20,2.43,2024-05-20,12388,17783
13883,Employee_3882,45.0,M,Marketing,Mumbai,69957.0,18,3.95,2023-07-02,75178,19321
13884,Employee_3883,48.0,M,Sales,Mumbai,53429.0,8,3.57,2023-06-03,27457,13828
13885,Employee_3884,35.0,M,HR,Hyderabad,70909.0,10,4.04,2025-06-21,19127,18458
13886,Employee_3885,24.0,M,Sales,Chennai,77906.0,9,4.28,2025-11-12,35091,15058
13887,Employee_3886,49.0,M,HR,Mumbai,122435.0,13,4.69,2024-06-09,12752,3573
13888,Employee_3887,29.0,F,Finance,Delhi,122757.0,15,2.72,2024-08-28,52832,3397
13889,Employee_3888,47.0,F,IT,Chennai,111290.0,7,4.94,2025-05-28,5237,1418
13890,Employee_3889,46.0,M,IT,Delhi,69389.0,0,1.86,2025-12-11,4051,18023
13891,Employee_3890,39.0,M,Finance,Pune,45905.0,11,3.86,2023-12-05,96705,19468
13892,Employee_3891,48.0,M,Marketing,Hyderabad,114619.0,2,3.14,2025-11-30,65346,5589
13893,Employee_3892,37.0,F,Finance,Chennai,78730.0,1,4.27,2024-06-01,87584,17742
13894,Employee_3893,40.0,F,Operations,Chennai,82557.0,15,2.91,2024-02-11,44311,19187
13895,Employee_3894,60.0,M,Finance,Bangalore,141814.0,3,4.14,2023-05-18,20088,6204
13896,Employee_3895,59.0,M,HR,Bangalore,131634.0,1,4.72,2026-01-27,6675,8889
13897,Employee_3896,43.0,F,Operations,Hyderabad,120157.0,11,3.93,2023-12-07,40555,15986
13898,Employee_3897,52.0,F,Finance,Chennai,111113.0,16,4.1,2024-06-25,3640,17922
13899,Employee_3898,53.0,M,IT,Pune,127264.0,19,1.27,2023-08-13,64328,5439
13900,Employee_3899,25.0,M,Sales,Mumbai,91199.0,20,1.82,2023-09-18,13317,24272
13901,Employee_3900,54.0,M,HR,Hyderabad,72301.0,9,4.9,2026-01-07,45408,10905
13902,Employee_3901,60.0,M,HR,Hyderabad,109752.0,19,3.77,2024-11-27,34462,1865
13903,Employee_3902,31.0,F,Marketing,Bangalore,72259.0,7,3.25,2025-03-21,87173,23412
13904,Employee_3903,,F,Sales,Pune,99801.0,17,2.47,2024-04-17,76921,9967
13905,Employee_3904,53.0,M,HR,Hyderabad,29574.0,17,1.18,2023-03-18,58683,14284
13906,Employee_3905,31.0,M,Finance,Pune,113291.0,17,2.48,2023-09-19,16201,12460
13907,Employee_3906,36.0,M,HR,Hyderabad,81776.0,1,3.0,2025-10-22,35536,5671
13908,Employee_3907,38.0,F,HR,Bangalore,121777.0,11,1.85,2023-01-17,25667,17115
13909,Employee_3908,50.0,M,HR,Mumbai,113212.0,9,1.69,2023-12-10,66707,18419
13910,Employee_3909,30.0,M,Marketing,Bangalore,112097.0,7,3.03,2025-11-01,36517,9552
13911,Employee_3910,38.0,M,HR,Hyderabad,49737.0,18,3.34,2025-07-28,36870,20203
13912,Employee_3911,58.0,F,HR,Pune,48390.0,9,1.96,2024-11-24,38982,2426
13913,Employee_3912,39.0,M,Marketing,Delhi,116612.0,10,3.35,2025-04-25,59332,6494
13914,Employee_3913,56.0,F,Operations,Bangalore,77330.0,13,4.6,2025-10-27,33844,15058
13915,Employee_3914,33.0,M,Sales,Pune,96082.0,14,2.89,2023-09-03,85118,16094
13916,Employee_3915,23.0,M,Operations,Bangalore,78642.0,9,4.43,2025-09-12,5237,12057
13917,Employee_3916,30.0,M,IT,Hyderabad,46280.0,3,,2026-03-26,31465,1692
13918,Employee_3917,58.0,F,Marketing,Pune,123489.0,6,1.37,2023-06-23,7027,24977
13919,Employee_3918,21.0,M,Marketing,Mumbai,46037.0,10,1.38,2025-04-25,79777,17236
13920,Employee_3919,47.0,M,HR,Pune,141668.0,2,2.9,2024-11-23,11367,17024
13921,Employee_3920,28.0,F,HR,Chennai,144229.0,4,3.35,2025-10-05,28483,2067
13922,Employee_3921,37.0,F,IT,Delhi,,1,2.7,2023-10-08,56007,2132
13923,Employee_3922,29.0,F,HR,Hyderabad,53564.0,11,2.31,2025-09-16,81567,8612
13924,Employee_3923,26.0,M,Finance,Pune,124133.0,20,3.56,2023-08-25,98559,10433
13925,Employee_3924,45.0,F,HR,Hyderabad,,4,1.01,2023-06-06,64268,1946
13926,Employee_3925,59.0,M,HR,Bangalore,121342.0,6,4.87,2025-10-19,94724,12339
13927,Employee_3926,48.0,F,Finance,Bangalore,136864.0,3,1.93,2026-05-29,72810,2615
13928,Employee_3927,53.0,F,IT,Pune,114928.0,10,4.67,2023-12-04,63924,13851
13929,Employee_3928,57.0,F,Finance,Chennai,53087.0,8,1.44,2026-05-31,79092,9254
13930,Employee_3929,29.0,M,Marketing,Pune,134824.0,3,1.95,2026-05-19,53892,23099
13931,Employee_3930,38.0,M,Finance,Mumbai,134844.0,8,1.94,2023-12-03,64034,23453
13932,Employee_3931,41.0,M,Sales,Chennai,112829.0,11,4.98,2026-03-03,35395,1393
13933,Employee_3932,22.0,M,Marketing,Hyderabad,101213.0,15,1.02,2025-02-09,27543,24918
13934,Employee_3933,58.0,M,HR,Pune,37803.0,0,3.56,2024-05-09,78059,10693
13935,Employee_3934,,M,Marketing,Hyderabad,137192.0,7,4.48,2024-06-30,2074,24806
13936,Employee_3935,56.0,M,IT,Delhi,71002.0,0,3.69,2026-04-21,86124,7202
13937,Employee_3936,57.0,M,IT,Chennai,91761.0,19,2.45,2023-06-10,14990,17903
13938,Employee_3937,35.0,M,Finance,Pune,96310.0,18,4.83,2024-08-27,98064,16154
13939,Employee_3938,48.0,F,Marketing,Delhi,103579.0,3,4.57,2024-01-22,83948,1388
13940,Employee_3939,38.0,F,HR,Pune,41163.0,13,2.74,2026-05-05,83567,17971
13941,Employee_3940,54.0,M,IT,Mumbai,93380.0,13,3.29,2025-09-14,46793,4497
13942,Employee_3941,42.0,M,Operations,Bangalore,97883.0,8,4.87,2023-08-22,81373,14901
13943,Employee_3942,31.0,M,HR,Hyderabad,76885.0,8,4.93,2024-12-11,39071,8669
13944,Employee_3943,33.0,M,Operations,Pune,111340.0,16,2.8,2024-04-03,20546,3571
13945,Employee_3944,24.0,F,Sales,Chennai,61764.0,14,4.39,2024-02-17,47515,24092
13946,Employee_3945,42.0,F,Operations,Pune,117782.0,9,2.21,2025-11-07,46875,13473
13947,Employee_3946,27.0,M,IT,Pune,87126.0,16,2.49,2023-03-13,18286,9266
13948,Employee_3947,44.0,F,Finance,Pune,132994.0,8,1.66,2024-01-13,54219,20369
13949,Employee_3948,24.0,F,Sales,Pune,92224.0,3,1.84,2024-11-12,10695,18093
13950,Employee_3949,48.0,M,Marketing,Chennai,72055.0,13,3.63,2025-04-13,38844,21046
13951,Employee_3950,35.0,M,HR,Chennai,76599.0,2,3.04,2023-05-31,12054,15568
13952,Employee_3951,21.0,M,IT,Pune,,20,1.92,2026-01-08,62822,22014
13953,Employee_3952,23.0,M,Sales,Bangalore,103040.0,11,2.61,2026-02-03,3897,2430
13954,Employee_3953,34.0,F,Sales,Pune,64720.0,0,2.49,2024-12-20,10537,15309
13955,Employee_3954,58.0,M,IT,Hyderabad,118120.0,0,4.95,2023-05-10,22946,17176
13956,Employee_3955,21.0,F,Marketing,Hyderabad,69484.0,12,4.41,2026-04-09,58325,22375
13957,Employee_3956,58.0,M,Marketing,Chennai,139067.0,13,2.55,2024-02-10,9681,6067
